IPaddress,Day,Hour,Minute,Second,Info,Reply,Bytes
131.92.128.99,30,9,21,32,"GET/docs/EPA-PEST/1995/July/Day-28HTTP/1.0",302,0
131.92.128.99,30,9,21,33,"GET/EPA-PEST/1995/July/Day-28/HTTP/1.0",200,638
131.167.25.3,30,9,21,34,"GET/docs/cie/index.htmlHTTP/1.0",200,924
keyhole.es.dupont.com,30,9,21,34,"GET/EPA-AIR/1995/August/HTTP/1.0",200,2010
csi4.dcrt2124.epa.gov,30,9,21,36,"GET/CSI/CSI/subcomm/iron/HTTP/1.0",200,1357
131.167.25.3,30,9,21,40,"GET/docs/cie/summer95HTTP/1.0",302,0
131.167.25.3,30,9,21,41,"GET/cie/summer95/HTTP/1.0",200,871
131.92.128.99,30,9,21,42,"GET/docs/EPA-PEST/1995/July/Day-28/pr-356.htmlHTTP/1.0",200,17979
riq1136.riq.qc.ca,30,9,21,42,"GET/docs/EPA-PEST/1995/May/Day-10HTTP/1.0",302,0
riq1136.riq.qc.ca,30,9,21,43,"GET/EPA-PEST/1995/May/Day-10/HTTP/1.0",200,1955
csi4.dcrt2124.epa.gov,30,9,21,44,"GET/docs/CSI/CSI/subcomm/iron/membershHTTP/1.0",302,0
jazz.cc.gatech.edu,30,9,21,46,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
131.167.25.3,30,9,21,48,"GET/docs/cie/summer95/articlesHTTP/1.0",302,0
131.167.25.3,30,9,21,48,"GET/cie/summer95/articles/HTTP/1.0",200,2235
csi4.dcrt2124.epa.gov,30,9,21,49,"GET/CSI/CSI/subcomm/iron/membersh/HTTP/1.0",200,823
ix-pat1-14.ix.netcom.com,30,9,21,50,"GET/./enviro/gif/banner.gifHTTP/1.0",200,14887
dal158.computek.net,30,9,21,52,"GET/HTTP/1.0",200,4889
141.161.18.205,30,9,21,53,"GET/docs/ceppo/metalist.txt.htmlHTTP/1.0",200,5226
csi4.dcrt2124.epa.gov,30,9,21,53,"GET/docs/CSI/CSI/subcomm/iron/membersh/roster.wpdHTTP/1.0",200,14540
dal158.computek.net,30,9,21,55,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
dal158.computek.net,30,9,21,55,"GET/logos/small_gopher.gifHTTP/1.0",200,935
dal158.computek.net,30,9,21,55,"GET/logos/small_ftp.gifHTTP/1.0",200,124
dal158.computek.net,30,9,21,55,"GET/icons/book.gifHTTP/1.0",200,156
dal158.computek.net,30,9,21,56,"GET/logos/us-flag.gifHTTP/1.0",200,2788
dal158.computek.net,30,9,21,56,"GET/icons/ok2-0.gifHTTP/1.0",200,231
csi4.dcrt2124.epa.gov,30,9,21,59,"GET/docs/CSI/CSI/subcomm/iron/membersh/roster.txt.htmlHTTP/1.0",200,3494
keyhole.es.dupont.com,30,9,22,0,"GET/EPA-AIR/1995/HTTP/1.0",200,1063
acc00200.slip.digex.net,30,9,22,3,"GET/enviro/html/tris/tris_overview.htmlHTTP/1.0",200,2408
acc00200.slip.digex.net,30,9,22,5,"GET/./enviro/gif/blueball.gifHTTP/1.0",200,903
acc00200.slip.digex.net,30,9,22,7,"GET/./enviro/gif/efacts.gifHTTP/1.0",200,1367
vax1.kcpl.lib.mo.us,30,9,22,9,"GET/HTTP/1.0",200,4889
csi4.dcrt2124.epa.gov,30,9,22,9,"GET/docs/CSI/CSI/subcomm/iron/members.wp.htmlHTTP/1.0",200,501
ix-pat1-14.ix.netcom.com,30,9,22,11,"GET/./enviro/gif/pcs.gifHTTP/1.0",200,1236
csi4.dcrt2124.epa.gov,30,9,22,13,"GET/docs/CSI/CSI/subcomm/iron/members.wpHTTP/1.0",200,501
ix-pat1-14.ix.netcom.com,30,9,22,13,"GET/./enviro/gif/cerclis.gifHTTP/1.0",200,1063
keyhole.es.dupont.com,30,9,22,15,"GET/docs/EPA-AIR/1995/AugustHTTP/1.0",302,0
ix-pat1-14.ix.netcom.com,30,9,22,16,"GET/./enviro/gif/tris.gifHTTP/1.0",200,1075
keyhole.es.dupont.com,30,9,22,18,"GET/EPA-AIR/1995/August/HTTP/1.0",200,2010
riq1136.riq.qc.ca,30,9,22,23,"GET/docs/EPA-PEST/1995/May/Day-17HTTP/1.0",302,0
riq1136.riq.qc.ca,30,9,22,26,"GET/EPA-PEST/1995/May/Day-17/HTTP/1.0",200,1051
acc00200.slip.digex.net,30,9,22,33,"GET/enviro/html/tris/tris_subj.htmlHTTP/1.0",200,540
ptb474-1.ipst.edu,30,9,22,36,"POST/cgi-bin/waisgate/134.67.99.11=earth1=210=/indexes/Rules=gopher%40earth1=0.00=freeHTTP/1.0",200,2784
131.167.25.3,30,9,22,42,"GET/docs/WhatsHot.htmlHTTP/1.0",200,1588
131.167.25.3,30,9,22,44,"GET/icons/large_epa.gifHTTP/1.0",200,647
vax1.kcpl.lib.mo.us,30,9,22,44,"GET/PIC.htmlHTTP/1.0",200,375
riq1136.riq.qc.ca,30,9,22,47,"GET/docs/EPA-PEST/1995/May/Day-17/pr-267.htmlHTTP/1.0",200,13649
www-c3.proxy.aol.com,30,9,22,48,"GET/HTTP/1.0",200,4889
199.199.170.19,30,9,22,51,"GET/information.htmlHTTP/1.0",200,617
icf2.lanl.gov,30,9,22,53,"POST/cgi-bin/waisgate/134.67.99.11=earth1.epa.gov=210=/indexes/ACCESS=gopher%40earth1%2eepa%2egov=0.00=freeHTTP/1.0",200,25155
www-c3.proxy.aol.com,30,9,22,54,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
141.161.18.205,30,9,22,56,"GET/docs/ceppo/index.htmlHTTP/1.0",200,1357
sandy.rtptok1.epa.gov,30,9,22,58,"GET/OWOW/PubList/comments.htmlHTTP/1.0",304,0
acc00200.slip.digex.net,30,9,22,59,"GET/./enviro/gif/tris_subj.gifHTTP/1.0",200,8166
199.199.170.19,30,9,22,59,"GET/icons/people.gifHTTP/1.0",200,224
www-c3.proxy.aol.com,30,9,23,1,"GET/logos/small_gopher.gifHTTP/1.0",200,935
170.142.111.131,30,9,23,2,"GET/docs/Status.htmlHTTP/1.0",200,1401
ix-pat1-14.ix.netcom.com,30,9,23,4,"GET/./enviro/gif/rcris.gifHTTP/1.0",200,1179
www-c3.proxy.aol.com,30,9,23,5,"GET/logos/small_ftp.gifHTTP/1.0",200,124
131.167.25.3,30,9,23,5,"GET/docs/OERHTTP/1.0",302,0
131.167.25.3,30,9,23,7,"GET/OER/HTTP/1.0",200,689
ix-pat1-14.ix.netcom.com,30,9,23,7,"GET/./enviro/gif/finds.gifHTTP/1.0",200,1177
131.167.25.3,30,9,23,12,"GET/icons/epa.gifHTTP/1.0",200,457
ix-pat1-14.ix.netcom.com,30,9,23,14,"GET/./enviro/gif/emcilogo.gifHTTP/1.0",200,1330
www-c3.proxy.aol.com,30,9,23,14,"GET/icons/book.gifHTTP/1.0",200,156
141.161.18.205,30,9,23,15,"GET/docs/ceppo/install.exeHTTP/1.0",200,24576
basfegw.basf-corp.com,30,9,23,16,"GET/docs/AIRSExecHTTP/1.0",302,0
141.161.18.205,30,9,23,18,"GET/docs/ceppo/metalepc.txt.htmlHTTP/1.0",200,3010
131.167.25.3,30,9,23,18,"GET/docs/OER/RFAHTTP/1.0",302,0
www-c3.proxy.aol.com,30,9,23,19,"GET/logos/us-flag.gifHTTP/1.0",200,2788
198.102.1.121,30,9,23,24,"GET/HTTP/1.0",200,4889
www-c3.proxy.aol.com,30,9,23,26,"GET/icons/ok2-0.gifHTTP/1.0",200,231
icf2.lanl.gov,30,9,23,28,"GET/cgi-bin/waisgate?port=210&ip_address=earth1.epa.gov&database_name=/indexes/ACCESS&headline=A%2eD%2eL%2e%20Migration%20Estimation%20Model&type=HTML&docid=%01%0aearth1%3a210%02%0f%2findexes%2fACCESS%03%3a0%20%2d3781%20%2fusr1%2fearth1%2fjstaffor%2faccessepa%2fchapter8%2fs1%2d2%2ehtml%04%0aearth1%3a210%05%0f%2findexes%2fACCESS%06%3a0%20%2d3781%20%2fusr1%2fearth1%2fjstaffor%2faccessepa%2fchapter8%2fs1%2d2%2ehtml%07%01%00&seed_words_used=model&byte_count=3781HTTP/1.0",200,3950
198.102.1.121,30,9,23,29,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
131.167.25.3,30,9,23,30,"GET/OER/RFA/HTTP/1.0",200,1367
oea4.r8stw56.epa.gov,30,9,23,32,"GET/HTTP/1.0",200,4889
pc-duncan.anlw.anl.gov,30,9,23,33,"GET/Rules.htmlHTTP/1.0",200,3273
ada079.ada.epa.gov,30,9,23,33,"GET/ada/kerrlab.htmlHTTP/1.0",200,1878
line103.worldweb.net,30,9,23,34,"GET/HTTP/1.0",200,4889
pc-duncan.anlw.anl.gov,30,9,23,34,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
oea4.r8stw56.epa.gov,30,9,23,35,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
line103.worldweb.net,30,9,23,36,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
ix-pat1-14.ix.netcom.com,30,9,23,38,"GET/./enviro/gif/book.gifHTTP/1.0",200,1093
line103.worldweb.net,30,9,23,38,"GET/logos/small_gopher.gifHTTP/1.0",200,935
line103.worldweb.net,30,9,23,38,"GET/icons/book.gifHTTP/1.0",200,156
line103.worldweb.net,30,9,23,38,"GET/logos/small_ftp.gifHTTP/1.0",200,124
ptb474-1.ipst.edu,30,9,23,39,"POST/cgi-bin/waisgate/134.67.99.11=earth1=210=/indexes/Rules=gopher%40earth1=0.00=freeHTTP/1.0",200,21695
line103.worldweb.net,30,9,23,40,"GET/logos/us-flag.gifHTTP/1.0",200,2788
line103.worldweb.net,30,9,23,40,"GET/icons/ok2-0.gifHTTP/1.0",200,231
oea4.r8stw56.epa.gov,30,9,23,42,"GET/logos/small_gopher.gifHTTP/1.0",200,935
131.167.25.3,30,9,23,43,"GET/docs/ContactsHTTP/1.0",302,0
131.167.25.3,30,9,23,43,"GET/Contacts/HTTP/1.0",200,942
131.167.25.3,30,9,23,44,"GET/icons/large_epa.gifHTTP/1.0",200,647
oea4.r8stw56.epa.gov,30,9,23,45,"GET/logos/small_ftp.gifHTTP/1.0",200,124
ix-pat1-14.ix.netcom.com,30,9,23,45,"GET/./enviro/gif/query.gifHTTP/1.0",200,1006
ada079.ada.epa.gov,30,9,23,47,"GET/ada/gifs/kerrlab.gifHTTP/1.0",200,64397
oea4.r8stw56.epa.gov,30,9,23,47,"GET/icons/book.gifHTTP/1.0",200,156
198.102.1.121,30,9,23,47,"GET/logos/small_gopher.gifHTTP/1.0",200,935
198.102.1.121,30,9,23,47,"GET/logos/small_ftp.gifHTTP/1.0",200,124
198.102.1.121,30,9,23,48,"GET/icons/book.gifHTTP/1.0",200,156
198.102.1.121,30,9,23,48,"GET/logos/us-flag.gifHTTP/1.0",200,2788
198.102.1.121,30,9,23,48,"GET/icons/ok2-0.gifHTTP/1.0",200,231
198.102.1.121,30,9,23,48,"GET/docs/ContactsHTTP/1.0",302,0
pc-duncan.anlw.anl.gov,30,9,23,49,"GET/docs/EPA-WASTEHTTP/1.0",302,0
oea4.r8stw56.epa.gov,30,9,23,49,"GET/logos/us-flag.gifHTTP/1.0",200,2788
198.102.1.121,30,9,23,49,"GET/Contacts/HTTP/1.0",200,942
ada079.ada.epa.gov,30,9,23,50,"GET/ada/gifs/line.marble1.gifHTTP/1.0",200,4435
pc-duncan.anlw.anl.gov,30,9,23,50,"GET/EPA-WASTE/HTTP/1.0",200,613
r3opm039.r3opm.epa.gov,30,9,23,50,"GET/docs/region3/wmd/homepage.htmHTTP/1.0",200,1303
198.102.1.121,30,9,23,50,"GET/icons/large_epa.gifHTTP/1.0",200,647
r3opm039.r3opm.epa.gov,30,9,23,51,"GET/docs/region3/wmd/epalogo1.gifHTTP/1.0",200,1539
r3opm039.r3opm.epa.gov,30,9,23,51,"GET/docs/region3/wmd/globe.gifHTTP/1.0",200,257
pc-duncan.anlw.anl.gov,30,9,23,51,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
ada079.ada.epa.gov,30,9,23,52,"GET/ada/gifs/at-work.gifHTTP/1.0",200,373
ada079.ada.epa.gov,30,9,23,53,"GET/ada/gifs/ball.green.gifHTTP/1.0",200,326
ix-pat1-14.ix.netcom.com,30,9,23,53,"GET/./enviro/gif/access.gifHTTP/1.0",200,1214
oea4.r8stw56.epa.gov,30,9,23,53,"GET/icons/ok2-0.gifHTTP/1.0",200,231
ada079.ada.epa.gov,30,9,23,53,"GET/ada/gifs/ball.red.gifHTTP/1.0",200,334
riq1136.riq.qc.ca,30,9,23,54,"GET/docs/EPA-PEST/1995/May/Day-24HTTP/1.0",302,0
ix-pat1-14.ix.netcom.com,30,9,23,56,"GET/./enviro/gif/mail.gifHTTP/1.0",200,959
riq1136.riq.qc.ca,30,9,23,56,"GET/EPA-PEST/1995/May/Day-24/HTTP/1.0",200,1982
r3opm039.r3opm.epa.gov,30,9,24,0,"GET/docs/region3/wmd/water2.gifHTTP/1.0",200,152658
pc-duncan.anlw.anl.gov,30,9,24,0,"GET/docs/EPA-WASTE/1995HTTP/1.0",302,0
ix-pat1-14.ix.netcom.com,30,9,24,1,"GET/enviro/html/faq.htmlHTTP/1.0",200,3821
pc-duncan.anlw.anl.gov,30,9,24,1,"GET/EPA-WASTE/1995/HTTP/1.0",200,1085
pc-duncan.anlw.anl.gov,30,9,24,5,"GET/docs/EPA-WASTE/1995/JanuaryHTTP/1.0",302,0
pc-duncan.anlw.anl.gov,30,9,24,6,"GET/EPA-WASTE/1995/January/HTTP/1.0",200,1380
155.75.107.234,30,9,24,7,"GET/OWOW/Budget.htmlHTTP/1.0",200,19910
198.102.1.121,30,9,24,8,"GET/docs/ISIHTTP/1.0",302,0
198.102.1.121,30,9,24,9,"GET/ISI/HTTP/1.0",200,342
198.102.1.121,30,9,24,10,"GET/icons/epa.gifHTTP/1.0",200,457
line103.worldweb.net,30,9,24,12,"POST/cgi-bin/waisgate/134.67.99.11=earth1=210=/usr1/comwais/indexes/HTDOCS=gopher%40earth1=0.00=freeHTTP/1.0",200,9530
line103.worldweb.net,30,9,24,14,"GET/waisicons/unknown.gifHTTP/1.0",200,83
131.167.25.3,30,9,24,16,"POST/cgi-bin/waisgate/134.67.99.11=earth1=210=/usr1/comwais/indexes/HTDOCS=gopher%40earth1=0.00=freeHTTP/1.0",200,2376
131.167.25.3,30,9,24,17,"GET/waisicons/text.xbmHTTP/1.0",200,527
131.167.25.3,30,9,24,17,"GET/waisicons/eye2.xbmHTTP/1.0",200,500
pc-duncan.anlw.anl.gov,30,9,24,18,"GET/docs/EPA-WASTE/1995/January/Day-27HTTP/1.0",302,0
ar1.r5ard.epa.gov,30,9,24,18,"GET/HTTP/1.0",200,4889
line103.worldweb.net,30,9,24,18,"GET/waisicons/text.xbmHTTP/1.0",200,527
pc-duncan.anlw.anl.gov,30,9,24,18,"GET/EPA-WASTE/1995/January/Day-27/HTTP/1.0",200,642
riq1136.riq.qc.ca,30,9,24,19,"GET/docs/EPA-PEST/1995/May/Day-26HTTP/1.0",302,0
pc-duncan.anlw.anl.gov,30,9,24,19,"GET/icons/epa.gifHTTP/1.0",200,457
riq1136.riq.qc.ca,30,9,24,20,"GET/EPA-PEST/1995/May/Day-26/HTTP/1.0",200,632
198.102.1.121,30,9,24,20,"GET/docs/ISI/Public_Information_Systems.htmlHTTP/1.0",200,49152
ix-pat1-14.ix.netcom.com,30,9,24,21,"GET/./enviro/gif/efacts.gifHTTP/1.0",200,1367
icf2.lanl.gov,30,9,24,22,"GET/cgi-bin/waisgate?port=210&ip_address=earth1.epa.gov&database_name=/indexes/ACCESS&headline=Multiphase%20Flow%20and%20Transport&type=HTML&docid=%01%0aearth1%3a210%02%0f%2findexes%2fACCESS%03%3b0%20%2d3153%20%2fusr1%2fearth1%2fjstaffor%2faccessepa%2fchapter8%2fs1%2d18%2ehtml%04%0aearth1%3a210%05%0f%2findexes%2fACCESS%06%3b0%20%2d3153%20%2fusr1%2fearth1%2fjstaffor%2faccessepa%2fchapter8%2fs1%2d18%2ehtml%07%01%00&seed_words_used=model&byte_count=3153HTTP/1.0",200,3322
ar1.r5ard.epa.gov,30,9,24,23,"GET/logos/us-flag.gifHTTP/1.0",200,2788
ix-pat1-14.ix.netcom.com,30,9,24,24,"GET/./enviro/gif/config.gifHTTP/1.0",200,3693
ptb474-1.ipst.edu,30,9,24,25,"GET/cgi-bin/waisgate?port=210&ip_address=earth1&database_name=/indexes/Rules&headline=Effluent%20Limitations%20Guidelines%2c%20Pretreatment%20Standards%2c%20and&type=TEXT&docid=%01%0aearth1%3a210%02%0e%2findexes%2fRules%03P0%20%2d12308%20%2fusr1%2fgopher%2fgopher%2ddata%2fRules%2fSubset%2fEPA%2dWATER%2f1995%2fJuly%2fDay%2d05%2fpr%2d137%04%0aearth1%3a210%05%0e%2findexes%2fRules%06P0%20%2d12308%20%2fusr1%2fgopher%2fgopher%2ddata%2fRules%2fSubset%2fEPA%2dWATER%2f1995%2fJuly%2fDay%2d05%2fpr%2d137%07%01%00&seed_words_used=docket+paper+pulp&byte_count=12308HTTP/1.0",200,13184
ix-pat1-14.ix.netcom.com,30,9,24,29,"GET/./enviro/gif/blueball.gifHTTP/1.0",200,903
keyhole.es.dupont.com,30,9,24,36,"GET/docs/EPA-AIR/1995/August/Day-29HTTP/1.0",302,0
131.167.25.3,30,9,24,37,"GET/cgi-bin/waisgate?port=210&ip_address=earth1&database_name=/usr1/comwais/indexes/HTDOCS&headline=Information%20on%20database%3a%20HTDOCS&type=WSRC&docid=%02%1c%2fusr1%2fcomwais%2findexes%2fHTDOCS%03%2b0%200%20%2fusr1%2fcomwais%2findexes%2fHTDOCS%2fHTDOCS%2esrc%07%01%00&seed_words_used=&byte_count=360HTTP/1.0",200,949
riq1136.riq.qc.ca,30,9,24,38,"GET/docs/EPA-PEST/1995/May/Day-26/pr-280.htmlHTTP/1.0",200,2790
keyhole.es.dupont.com,30,9,24,38,"GET/EPA-AIR/1995/August/Day-29/HTTP/1.0",200,1136
basfegw.basf-corp.com,30,9,24,39,"GET/AIRSExec/HTTP/1.0",200,765
198.102.1.121,30,9,24,44,"GET/docs/Access/chapter6/chapter6.htmlHTTP/1.0",200,4505
198.102.1.121,30,9,24,45,"GET/icons/epaseal.gifHTTP/1.0",200,2624
line103.worldweb.net,30,9,24,47,"GET/cgi-bin/waisgate?port=210&ip_address=earth1&database_name=/usr1/comwais/indexes/HTDOCS&headline=Fuel%20Issues%20Reformulated%20Gasoline%2c%20Diesel%2c%20Etc%2e&type=HTML&docid=%01%0aearth1%3a210%02%1c%2fusr1%2fcomwais%2findexes%2fHTDOCS%0340%20%2d2201%20%2fusr1%2fhttpd%2fhtdocs%2fOMS%2fRegs%2fFuels%2findex%2ehtml%04%0aearth1%3a210%05%1c%2fusr1%2fcomwais%2findexes%2fHTDOCS%0640%20%2d2201%20%2fusr1%2fhttpd%2fhtdocs%2fOMS%2fRegs%2fFuels%2findex%2ehtml%07%01%00&seed_words_used=gasoline+reformulated&byte_count=2201HTTP/1.0",200,2370
aep041.aeerl.epa.gov,30,9,24,49,"GET/HTTP/1.0",200,4889
line103.worldweb.net,30,9,24,49,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
aep041.aeerl.epa.gov,30,9,24,50,"GET/icons/circle_logo_small.gifHTTP/1.0",304,0
aep041.aeerl.epa.gov,30,9,24,50,"GET/logos/small_gopher.gifHTTP/1.0",304,0
aep041.aeerl.epa.gov,30,9,24,50,"GET/icons/book.gifHTTP/1.0",304,0
aep041.aeerl.epa.gov,30,9,24,50,"GET/logos/small_ftp.gifHTTP/1.0",304,0
aep041.aeerl.epa.gov,30,9,24,52,"GET/logos/us-flag.gifHTTP/1.0",304,0
131.167.25.3,30,9,24,53,"GET/Offices.htmlHTTP/1.0",200,2038
aep041.aeerl.epa.gov,30,9,24,53,"GET/icons/ok2-0.gifHTTP/1.0",304,0
www-c3.proxy.aol.com,30,9,24,54,"GET/Initiatives.htmlHTTP/1.0",200,2117
www-c3.proxy.aol.com,30,9,24,54,"GET/Initiatives.htmlHTTP/1.0",200,2117
131.167.25.3,30,9,24,54,"GET/images/eparegions.gifHTTP/1.0",200,16296
131.167.25.3,30,9,25,0,"GET/docs/ORD/HTTP/1.0",200,2573
131.167.25.3,30,9,25,1,"GET/docs/ORD/Images/bluebullet.gifHTTP/1.0",200,1270
131.167.25.3,30,9,25,1,"GET/docs/ORD/Images/new.gifHTTP/1.0",200,375
131.167.25.3,30,9,25,2,"GET/docs/ORD/Images/ORD_logo.gifHTTP/1.0",200,14994
131.167.25.3,30,9,25,2,"GET/docs/ORD/Images/sign_book.gifHTTP/1.0",200,343
131.167.25.3,30,9,25,2,"GET/docs/ORD/Images/earth.gifHTTP/1.0",200,462
131.167.25.3,30,9,25,3,"GET/docs/ORD/Images/at_work.gifHTTP/1.0",200,307
wicdgserv.wic.epa.gov,30,9,25,5,"GET/owow/imageHTTP/1.0",404,0
choc10.uni-bielefeld.de,30,9,25,6,"GET/HTTP/1.0",200,4889
riq1136.riq.qc.ca,30,9,25,8,"GET/docs/EPA-PEST/1995/May/Day-31HTTP/1.0",302,0
basfegw.basf-corp.com,30,9,25,15,"GET/Consumer.htmlHTTP/1.0",200,1325
riq1136.riq.qc.ca,30,9,25,15,"GET/EPA-PEST/1995/May/Day-31/HTTP/1.0",200,2086
line103.worldweb.net,30,9,25,24,"GET/docs/OMS/Regs/Fuels/xtndstay.zipHTTP/1.0",200,8854
wicdgserv.wic.epa.gov,30,9,25,25,"GET/HTTP/1.0",200,4889
acc00200.slip.digex.net,30,9,25,25,"GET/cgi-bin/imagemap/tris_subj?268,189HTTP/1.0",302,0
acc00200.slip.digex.net,30,9,25,25,"GET/./enviro/html/tris/tris_chm.htmlHTTP/1.0",200,680
198.102.1.121,30,9,25,25,"GET/Access/chapter6/s6-5.htmlHTTP/1.0",200,4138
ptb474-1.ipst.edu,30,9,25,31,"GET/cgi-bin/waisgate?port=210&ip_address=earth1&database_name=/indexes/Rules&headline=Approval%20and%20Promulgation%20of%20Air%20Quality%20Implementation%20Plan&type=TEXT&docid=%01%0aearth1%3a210%02%0e%2findexes%2fRules%03O0%20%2d9930%20%2fusr1%2fgopher%2fgopher%2ddata%2fRules%2fSubset%2fEPA%2dAIR%2f1994%2fOctober%2fDay%2d04%2fpr%2d10%04%0aearth1%3a210%05%0e%2findexes%2fRules%06O0%20%2d9930%20%2fusr1%2fgopher%2fgopher%2ddata%2fRules%2fSubset%2fEPA%2dAIR%2f1994%2fOctober%2fDay%2d04%2fpr%2d10%07%01%00&seed_words_used=docket+paper+pulp&byte_count=9930HTTP/1.0",200,10464
wicdgserv.wic.epa.gov,30,9,25,41,"GET/docs/WhatsNew.htmlHTTP/1.0",200,3495
www-c3.proxy.aol.com,30,9,25,42,"GET/docs/EcosystemsHTTP/1.0",302,0
www-c3.proxy.aol.com,30,9,25,42,"GET/docs/EcosystemsHTTP/1.0",302,0
www-c3.proxy.aol.com,30,9,25,46,"GET/Ecosystems/HTTP/1.0",200,2859
www-c3.proxy.aol.com,30,9,25,46,"GET/Ecosystems/HTTP/1.0",200,2859
acc00200.slip.digex.net,30,9,25,48,"GET/./enviro/gif/tris_chm.gifHTTP/1.0",200,14170
r3opm038.r3opm.epa.gov,30,9,25,51,"GET/HTTP/1.0",200,4889
r3opm038.r3opm.epa.gov,30,9,25,51,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
r3opm038.r3opm.epa.gov,30,9,25,51,"GET/logos/small_gopher.gifHTTP/1.0",200,935
r3opm038.r3opm.epa.gov,30,9,25,51,"GET/logos/small_ftp.gifHTTP/1.0",200,124
r3opm038.r3opm.epa.gov,30,9,25,51,"GET/icons/book.gifHTTP/1.0",200,156
r3opm038.r3opm.epa.gov,30,9,25,52,"GET/icons/ok2-0.gifHTTP/1.0",200,231
r3opm038.r3opm.epa.gov,30,9,25,52,"GET/logos/us-flag.gifHTTP/1.0",200,2788
www-c3.proxy.aol.com,30,9,25,53,"GET/icons/epa.gifHTTP/1.0",200,457
sandy.rtptok1.epa.gov,30,9,25,55,"GET/OWOW/PubList/bulletin.htmlHTTP/1.0",304,0
wicdgserv.wic.epa.gov,30,9,26,2,"GET/docs/OWOWHTTP/1.0",302,0
wicdgserv.wic.epa.gov,30,9,26,2,"GET/OWOW/HTTP/1.0",200,1322
keyhole.es.dupont.com,30,9,26,5,"GET/docs/EPA-AIR/1995/August/Day-29/pr-958.htmlHTTP/1.0",200,53216
198.102.1.121,30,9,26,8,"GET/Access/chapter6/s6-3.htmlHTTP/1.0",200,3763
choc10.uni-bielefeld.de,30,9,26,8,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
141.161.18.205,30,9,26,10,"GET/docs/ceppo/install.exeHTTP/1.0",200,257066
basfegw.basf-corp.com,30,9,26,12,"GET/Press.htmlHTTP/1.0",200,1302
sandy.rtptok1.epa.gov,30,9,26,15,"GET/OWOW/text.htmlHTTP/1.0",200,2509
sandy.rtptok1.epa.gov,30,9,26,19,"GET/OWOW/sec10/index.htmlHTTP/1.0",200,1467
keyhole.es.dupont.com,30,9,26,21,"GET/docs/EPA-AIR/1995/August/Day-29/pr-959.htmlHTTP/1.0",200,42379
r3opm038.r3opm.epa.gov,30,9,26,29,"GET/docs/region3/region3.htmHTTP/1.0",200,757
r3opm038.r3opm.epa.gov,30,9,26,29,"GET/docs/region3/epaseal.gifHTTP/1.0",200,2624
r3opm038.r3opm.epa.gov,30,9,26,29,"GET/docs/region3/plasma.gifHTTP/1.0",200,736
r3opm038.r3opm.epa.gov,30,9,26,29,"GET/docs/region3/grenbull.gifHTTP/1.0",200,1031
r3opm038.r3opm.epa.gov,30,9,26,34,"GET/docs/region3/bell.gifHTTP/1.0",200,29918
espresso.eng.umd.edu,30,9,26,43,"GET/HTTP/1.0",200,4889
basfegw.basf-corp.com,30,9,26,44,"GET/Info.htmlHTTP/1.0",200,884
basfegw.basf-corp.com,30,9,26,56,"GET/docs/hrmdHTTP/1.0",302,0
acc00200.slip.digex.net,30,9,27,0,"GET/enviro/html/tris/tris_query.htmlHTTP/1.0",200,1517
fg43.acq.osd.mil,30,9,27,0,"GET/Rules.htmlHTTP/1.0",304,0
basfegw.basf-corp.com,30,9,27,1,"GET/hrmd/HTTP/1.0",200,655
keyhole.es.dupont.com,30,9,27,4,"GET/docs/EPA-AIR/1995/August/Day-29/pr-957.htmlHTTP/1.0",200,66990
icf2.lanl.gov,30,9,27,5,"GET/cgi-bin/waisgate?port=210&ip_address=earth1.epa.gov&database_name=/indexes/ACCESS&headline=EPA%20Model%20Clearinghouse&type=HTML&docid=%01%0aearth1%3a210%02%0f%2findexes%2fACCESS%03%3a0%20%2d1965%20%2fusr1%2fearth1%2fjstaffor%2faccessepa%2fchapter3%2fs1%2d5%2ehtml%04%0aearth1%3a210%05%0f%2findexes%2fACCESS%06%3a0%20%2d1965%20%2fusr1%2fearth1%2fjstaffor%2faccessepa%2fchapter3%2fs1%2d5%2ehtml%07%01%00&seed_words_used=model&byte_count=1965HTTP/1.0",200,2134
wicdgserv.wic.epa.gov,30,9,27,6,"GET/owow/image/htmlHTTP/1.0",404,0
h81.s12.wcc.com,30,9,27,6,"GET/HTTP/1.0",200,4889
aep030.aeerl.epa.gov,30,9,27,7,"GET/HTTP/1.0",200,4889
aep030.aeerl.epa.gov,30,9,27,8,"GET/icons/circle_logo_small.gifHTTP/1.0",304,0
sandy.rtptok1.epa.gov,30,9,27,8,"GET/OWOW/sec7/index.htmlHTTP/1.0",200,2020
aep030.aeerl.epa.gov,30,9,27,8,"GET/logos/small_gopher.gifHTTP/1.0",304,0
